run_id,market,model,feature_set,seed,config_sha256,aligned_warmup_rows,matched_plan_path,dataset_path,dataset_sha256,git_revision,python_version,platform,forecastle_version,torch_version,device_requested,worker_device,physical_gpu_id,divergence,matched_plan_sha256,status,last_action,started_at,completed_at,duration_seconds,artifact_dir,last_checked_at,source_batch
italy_ftse_mib__cnn1d__close__seed42,italy_ftse_mib,cnn1d,close,42,e62d22fa71cf1549f77bbb1b9001317c870a30be710a1d7a467f93acc0980ebd,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T19:55:52.714573+00:00,2026-07-23T19:57:06.501988+00:00,73.78127013999983,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__cnn1d__close__seed42/artifacts/20260723_195552_802576,2026-07-23T23:45:09.817960+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__cnn1d__close__seed2026,italy_ftse_mib,cnn1d,close,2026,25795be86da2bd651b59727cbac497ab7f933734200807e8d767ae88dff43e2e,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T19:57:06.504038+00:00,2026-07-23T19:58:19.287364+00:00,72.77737389699996,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__cnn1d__close__seed2026/artifacts/20260723_195706_585579,2026-07-23T23:45:09.945051+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__cnn1d__indicators__seed1,italy_ftse_mib,cnn1d,indicators,1,1f4ff84072b4f4e7a3d63df29d7212026e9b8f583ab7d1bd245fd4a5857d0c55,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T19:58:19.289189+00:00,2026-07-23T19:59:47.594958+00:00,88.29980881699976,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__cnn1d__indicators__seed1/artifacts/20260723_195819_376426,2026-07-23T23:45:10.048883+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__cnn1d__indicators__seed42,italy_ftse_mib,cnn1d,indicators,42,b612ae4c126714a9ba24e71a92c90d49cb3c707030b15dd4c3221ecb45ff33ce,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T19:59:47.596730+00:00,2026-07-23T20:01:14.430415+00:00,86.82780791000005,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__cnn1d__indicators__seed42/artifacts/20260723_195947_686696,2026-07-23T23:45:10.153762+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__cnn1d__indicators__seed2026,italy_ftse_mib,cnn1d,indicators,2026,647eccce875651e952bcfcb30a0b10870d7cf85197c2c95675d2132f1f75af1c,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T20:01:14.432232+00:00,2026-07-23T20:02:42.133255+00:00,87.69527625999945,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__cnn1d__indicators__seed2026/artifacts/20260723_200114_521406,2026-07-23T23:45:10.258519+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__lstm_gru__close__seed1,italy_ftse_mib,lstm_gru,close,1,8732ae1aaac0a56bc81836f030c0107a33a66f8c1654770e4f78db8a2066aa1a,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T20:02:42.135178+00:00,2026-07-23T20:04:35.902501+00:00,113.76147143900016,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__lstm_gru__close__seed1/artifacts/20260723_200242_214224,2026-07-23T23:45:10.368676+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__lstm_gru__close__seed42,italy_ftse_mib,lstm_gru,close,42,55393e8ca157fe3f9f5207e9ccff5567a8bdb6fb9e62ce139f46e3760c01e5b6,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T20:04:35.904765+00:00,2026-07-23T20:06:30.231209+00:00,114.31969899700016,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__lstm_gru__close__seed42/artifacts/20260723_200435_995077,2026-07-23T23:45:10.482348+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__lstm_gru__close__seed2026,italy_ftse_mib,lstm_gru,close,2026,0111f7c8bc7261305ece593dd28f8268676fcc971c1079cd668830e9f102c701,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T20:06:30.233238+00:00,2026-07-23T20:08:25.713617+00:00,115.4744372719997,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__lstm_gru__close__seed2026/artifacts/20260723_200630_315344,2026-07-23T23:45:10.588000+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__lstm_gru__indicators__seed1,italy_ftse_mib,lstm_gru,indicators,1,5e403b65bace14ebcf1c9ee81174d9dc1d98c51750d7052f9cbf37c511b019ee,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T20:08:25.716024+00:00,2026-07-23T20:10:30.372656+00:00,124.65094172600038,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__lstm_gru__indicators__seed1/artifacts/20260723_200825_801779,2026-07-23T23:45:10.691196+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__lstm_gru__indicators__seed42,italy_ftse_mib,lstm_gru,indicators,42,6f5d3949646f5480e6134482de8a19bdff776731dca891266276a184effc83f7,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T20:10:30.374791+00:00,2026-07-23T20:12:26.172186+00:00,115.79164146699986,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__lstm_gru__indicators__seed42/artifacts/20260723_201030_460177,2026-07-23T23:45:10.796051+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__lstm_gru__indicators__seed2026,italy_ftse_mib,lstm_gru,indicators,2026,b1ada2e55e26c12ffc08a4b1d3cd9e453850873745977e3fee1087b50087f4c8,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T20:12:26.174051+00:00,2026-07-23T20:14:15.055490+00:00,108.87562314599928,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__lstm_gru__indicators__seed2026/artifacts/20260723_201226_257728,2026-07-23T23:45:10.902481+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__dnfs__close__seed1,italy_ftse_mib,dnfs,close,1,051fcc92f0c8e582e7d713bc57d5698a868cf1674020ef42ce3bac7678678d3c,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T20:14:15.057439+00:00,2026-07-23T20:17:05.140849+00:00,170.07760534299996,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__dnfs__close__seed1/artifacts/20260723_201415_134646,2026-07-23T23:45:11.009390+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__dnfs__close__seed42,italy_ftse_mib,dnfs,close,42,dd5749a769dcc118c123a2ce6fc455290bebb531f3c8be2f275cb2282ffb9f1b,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T20:17:05.142961+00:00,2026-07-23T20:20:07.006716+00:00,181.85697559100117,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__dnfs__close__seed42/artifacts/20260723_201705_226141,2026-07-23T23:45:11.114148+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__dnfs__close__seed2026,italy_ftse_mib,dnfs,close,2026,ed798e21bed446d775c048a2becffd8c5d23f4746c3a69fb2037c9308ae0923a,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T20:20:07.008546+00:00,2026-07-23T20:22:36.950640+00:00,149.9361094880005,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__dnfs__close__seed2026/artifacts/20260723_202007_090870,2026-07-23T23:45:11.220470+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__dnfs__indicators__seed1,italy_ftse_mib,dnfs,indicators,1,e772a097c03ca87076fac0b7a1a66c7e91a2cebfbfc5f643b36b23efa75f4593,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T20:22:36.952834+00:00,2026-07-23T20:25:07.671248+00:00,150.71265516899985,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__dnfs__indicators__seed1/artifacts/20260723_202237_040924,2026-07-23T23:45:11.328628+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__dnfs__indicators__seed42,italy_ftse_mib,dnfs,indicators,42,d67f30f4196885118a20124c34d26476473df5ceaeb4686d8e1f3869f5d393b0,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T20:25:07.673301+00:00,2026-07-23T20:27:38.417445+00:00,150.73833876200115,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__dnfs__indicators__seed42/artifacts/20260723_202507_765076,2026-07-23T23:45:11.435979+00:00,g7_stage1_expanding_recursive_neural
italy_ftse_mib__dnfs__indicators__seed2026,italy_ftse_mib,dnfs,indicators,2026,ec23c566b9193fbb67a086467bf4edb4965afe114642c4a3fb851db7bc38718f,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/italy_ftse_mib_plan.csv,data/raw/ftse_mib.csv,881af63714794a1e1e67aa16c3bfc7a80e9f81cdf2a5890a030ce3024b186663,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,331db8d7b39b18bfca3c67087724330fb0862f56788222143e26a9dd237866d7,completed,skipped,2026-07-23T20:27:38.419265+00:00,2026-07-23T20:29:51.749602+00:00,133.3243592530016,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/italy_ftse_mib__dnfs__indicators__seed2026/artifacts/20260723_202738_506011,2026-07-23T23:45:11.542448+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__cnn1d__close__seed1,japan_nikkei225,cnn1d,close,1,d3e4b389cf069ad11863fd86ab49854bbaaabb09ea51d75468ab0db1dadc6a68,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:29:51.751504+00:00,2026-07-23T20:31:29.405248+00:00,97.64732689599988,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__cnn1d__close__seed1/artifacts/20260723_202951_832032,2026-07-23T23:45:11.645977+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__cnn1d__close__seed42,japan_nikkei225,cnn1d,close,42,7d683661c400ecb24f565af340359726cfc39f4337d7ab510aef18101df33574,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:31:29.407131+00:00,2026-07-23T20:32:59.832873+00:00,90.41955335199964,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__cnn1d__close__seed42/artifacts/20260723_203129_484785,2026-07-23T23:45:11.750629+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__cnn1d__close__seed2026,japan_nikkei225,cnn1d,close,2026,b83f631175d0a4088ff8c133b2af22c46672e5ebfdc2fb467505192bda724016,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:32:59.834864+00:00,2026-07-23T20:34:32.356253+00:00,92.51489723399936,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__cnn1d__close__seed2026/artifacts/20260723_203259_916198,2026-07-23T23:45:11.852566+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__cnn1d__indicators__seed1,japan_nikkei225,cnn1d,indicators,1,510e51164f947ee36d5be96c573550500aa3e4475a94c549c0740341896f93f6,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:34:32.361458+00:00,2026-07-23T20:35:56.480239+00:00,84.11095020499852,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__cnn1d__indicators__seed1/artifacts/20260723_203432_450714,2026-07-23T23:45:11.957016+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__cnn1d__indicators__seed42,japan_nikkei225,cnn1d,indicators,42,2734642d5b4f60f1bd76845eb581ce2dd12773dd5f3e2a149043507b36beaf28,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:35:56.482291+00:00,2026-07-23T20:37:29.791920+00:00,93.30333647600128,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__cnn1d__indicators__seed42/artifacts/20260723_203556_566996,2026-07-23T23:45:12.057547+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__cnn1d__indicators__seed2026,japan_nikkei225,cnn1d,indicators,2026,f70af6a180b28bd8eb232da1edd5a4bc1cd884df85f70c120186106060b9a785,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:37:29.793756+00:00,2026-07-23T20:38:56.331203+00:00,86.53105346699886,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__cnn1d__indicators__seed2026/artifacts/20260723_203729_877593,2026-07-23T23:45:12.158371+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__lstm_gru__close__seed1,japan_nikkei225,lstm_gru,close,1,be9aadedfd84706e4aa43826a44a5bd3aa1757760f8f04c8604fb834ac16725c,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:38:56.333031+00:00,2026-07-23T20:41:02.006829+00:00,125.667640863001,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__lstm_gru__close__seed1/artifacts/20260723_203856_412087,2026-07-23T23:45:12.258965+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__lstm_gru__close__seed42,japan_nikkei225,lstm_gru,close,42,3ffd0f476e53dcd69c11a8d291d4c386369a18f1f349d75202e94864112259c9,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:41:02.008806+00:00,2026-07-23T20:43:01.589370+00:00,119.5743320849997,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__lstm_gru__close__seed42/artifacts/20260723_204102_087425,2026-07-23T23:45:12.360749+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__lstm_gru__close__seed2026,japan_nikkei225,lstm_gru,close,2026,f735e027bd256484c40e3f052592212082b0f4a2181a7dddfbc20f1f2af3e372,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:43:01.591341+00:00,2026-07-23T20:45:13.009730+00:00,131.41155809299926,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__lstm_gru__close__seed2026/artifacts/20260723_204301_669831,2026-07-23T23:45:12.459577+00:00,g7_stage1_expanding_recursive_neural
japan_nikkei225__lstm_gru__indicators__seed1,japan_nikkei225,lstm_gru,indicators,1,d706a62de7e06c49f565f7e8cef30f53983c0446e3f28bcc69be4edbec463006,33,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/matched_origins/japan_nikkei225_plan.csv,data/raw/nikkei225.csv,15d5a0e48b2f419b676f1665849e2915787bf2347e13cd82ae11c0efeb5c4413,2ba135f24dbe533e013485e62c3f128777042146,3.12.13,Linux-6.12.90+-x86_64-with-glibc2.35,0.1.0,2.12.1+cu130,cuda,cuda:1,1,False,51d78001c6685bb2f527ff7c9c19ce0f6e54715b09726a2ea0b6478bc7997fbb,completed,skipped,2026-07-23T20:45:13.011594+00:00,2026-07-23T20:47:23.588243+00:00,130.5704313490005,outputs/batches/g7_staged_2006_2026/g7_stage1_expanding_recursive_neural/runs/japan_nikkei225__lstm_gru__indicators__seed1/artifacts/20260723_204513_102160,2026-07-23T23:45:12.557573+00:00,g7_stage1_expanding_recursive_neural
